publication,chapter,gram_id,vessel_name,topic_type,sequence,topic_filename,display_text,link_href,glc_path,time_end,freq_end,png_path,file_size,wav_treatment,warnings
main,Instructor Week 3 Grams,29,"FR X-wing, Category 1, Betazed",glc,4,gram_29.dita,Lofar 4,Instructor Week 3 Grams Files/Gram 29/Lofar 4 Loop 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 29/Lofar 4 Loop 1.glc,180,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 29/Lofar 4 Loop 1.png,166829,,
main,Instructor Week 3 Grams,29,"FR X-wing, Category 1, Betazed",analysis,1,gram_29.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 29/Analysis Sheet.docx,998,,
main,Instructor Week 3 Grams,30,"FR Imperial-class, Category 1, Vulcan",glc,1,gram_30.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 30/Lofar 1 Loop 2.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 30/Lofar 1 Loop 2.glc,271,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 30/Lofar 1 Loop 2.png,166985,,
main,Instructor Week 3 Grams,30,"FR Imperial-class, Category 1, Vulcan",glc,2,gram_30.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 30/Lofar 2 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 30/Lofar 2 I.glc,271,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 30/Lofar 2 I.png,166829,,
main,Instructor Week 3 Grams,30,"FR Imperial-class, Category 1, Vulcan",analysis,1,gram_30.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 30/Analysis.png,41011,,
main,Instructor Week 3 Grams,31,"FR B-wing, Category 2, Hoth",glc,1,gram_31.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 31/Lofar 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 31/Lofar 1.glc,240,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 31/Lofar 1.png,166985,,
main,Instructor Week 3 Grams,31,"FR B-wing, Category 2, Hoth",glc,2,gram_31.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 31/Lofar 2.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 31/Lofar 2.glc,240,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 31/Lofar 2.png,166959,,
main,Instructor Week 3 Grams,31,"FR B-wing, Category 2, Hoth",analysis,1,gram_31.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 31/Analysis Sheet.docx,995,,
main,Instructor Week 3 Grams,32,"Venator-class contact bearing 263, codename Risa",glc,1,gram_32.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 32/Lofar 1_b.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 1_b.glc,240,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 1_b.png,166959,,
main,Instructor Week 3 Grams,32,"Venator-class contact bearing 263, codename Risa",glc,2,gram_32.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 32/Lofar 2_b.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 2_b.glc,180,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 2_b.png,166829,,
main,Instructor Week 3 Grams,32,"Venator-class contact bearing 263, codename Risa",glc,3,gram_32.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 32/Lofar 3 ABC.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 3 ABC.glc,360,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 3 ABC.png,166985,,
main,Instructor Week 3 Grams,32,"Venator-class contact bearing 263, codename Risa",glc,4,gram_32.dita,Lofar 4,Instructor Week 3 Grams Files/Gram 32/Lofar 4 Loop 2.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 4 Loop 2.glc,300,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Lofar 4 Loop 2.png,166975,,
main,Instructor Week 3 Grams,32,"Venator-class contact bearing 263, codename Risa",analysis,1,gram_32.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 32/Analysis.png,41011,,
main,Instructor Week 3 Grams,33,"FR Ghost, Category 2, Kobol",glc,1,gram_33.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 33/Lofar 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 33/Lofar 1.glc,271,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 33/Lofar 1.png,166985,,
main,Instructor Week 3 Grams,33,"FR Ghost, Category 2, Kobol",analysis,1,gram_33.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 33/Analysis.png,41011,,
main,Instructor Week 3 Grams,34,"Cerritos contact bearing 004, codename Dank",glc,1,gram_34.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 34/Lofar 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Lofar 1.glc,300,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Lofar 1.png,166985,,
main,Instructor Week 3 Grams,34,"Cerritos contact bearing 004, codename Dank",glc,2,gram_34.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 34/Lofar 2_a.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Lofar 2_a.glc,271,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Lofar 2_a.png,166959,,
main,Instructor Week 3 Grams,34,"Cerritos contact bearing 004, codename Dank",glc,3,gram_34.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 34/Lofar 3.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Lofar 3.glc,180,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Lofar 3.png,166829,,
main,Instructor Week 3 Grams,34,"Cerritos contact bearing 004, codename Dank",analysis,1,gram_34.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 34/Analysis Sheet.docx,1001,,
main,Instructor Week 3 Grams,35,"FR Intrepid-class, Category 2, Gandalf",glc,1,gram_35.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 35/Lofar 1_a.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 35/Lofar 1_a.glc,180,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 35/Lofar 1_a.png,166985,,
main,Instructor Week 3 Grams,35,"FR Intrepid-class, Category 2, Gandalf",glc,2,gram_35.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 35/Lofar 2 Loop 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 35/Lofar 2 Loop 1.glc,300,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 35/Lofar 2 Loop 1.png,166985,,
main,Instructor Week 3 Grams,35,"FR Intrepid-class, Category 2, Gandalf",analysis,1,gram_35.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 35/Analysis Sheet.docx,1002,,
main,Instructor Week 3 Grams,36,"FR Rebel One, Category 3, Mustafar",glc,1,gram_36.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 36/Lofar 1 ABC.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 1 ABC.glc,180,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 1 ABC.png,166829,,
main,Instructor Week 3 Grams,36,"FR Rebel One, Category 3, Mustafar",glc,2,gram_36.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 36/Lofar 2 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 2 I.glc,360,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 2 I.png,166829,,
main,Instructor Week 3 Grams,36,"FR Rebel One, Category 3, Mustafar",glc,3,gram_36.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 36/Lofar 3_b.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 3_b.glc,300,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 3_b.png,166975,,
main,Instructor Week 3 Grams,36,"FR Rebel One, Category 3, Mustafar",glc,4,gram_36.dita,Lofar 4,Instructor Week 3 Grams Files/Gram 36/Lofar 4 ABC.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 4 ABC.glc,180,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Lofar 4 ABC.png,166959,,
main,Instructor Week 3 Grams,36,"FR Rebel One, Category 3, Mustafar",analysis,1,gram_36.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 36/Analysis Sheet.docx,1001,,
main,Instructor Week 3 Grams,37,"FR Intrepid-class, Category 2, Tatooine",glc,1,gram_37.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 37/Lofar 1_b.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Lofar 1_b.glc,271,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Lofar 1_b.png,166959,,
main,Instructor Week 3 Grams,37,"FR Intrepid-class, Category 2, Tatooine",glc,2,gram_37.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 37/Lofar 2 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Lofar 2 I.glc,300,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Lofar 2 I.png,166829,,
main,Instructor Week 3 Grams,37,"FR Intrepid-class, Category 2, Tatooine",glc,3,gram_37.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 37/Lofar 3 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Lofar 3 I.glc,180,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Lofar 3 I.png,166975,,
main,Instructor Week 3 Grams,37,"FR Intrepid-class, Category 2, Tatooine",analysis,1,gram_37.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 37/Analysis Sheet.docx,1003,,
main,Instructor Week 3 Grams,38,"FR Reliant, Category 3, Caprica",glc,1,gram_38.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 38/Lofar 1 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 38/Lofar 1 I.glc,360,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 38/Lofar 1 I.png,166959,,
main,Instructor Week 3 Grams,38,"FR Reliant, Category 3, Caprica",glc,2,gram_38.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 38/Lofar 2 Loop 2.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 38/Lofar 2 Loop 2.glc,360,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 38/Lofar 2 Loop 2.png,166959,,
main,Instructor Week 3 Grams,38,"FR Reliant, Category 3, Caprica",analysis,1,gram_38.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 38/Analysis.png,41011,,
main,Instructor Week 3 Grams,39,"FR Stargazer, Category 1, Betazed",glc,1,gram_39.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 39/Lofar 1 Loop 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 1 Loop 1.glc,360,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 1 Loop 1.png,166975,,
main,Instructor Week 3 Grams,39,"FR Stargazer, Category 1, Betazed",glc,2,gram_39.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 39/Lofar 2 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 2 I.glc,360,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 2 I.png,166829,,
main,Instructor Week 3 Grams,39,"FR Stargazer, Category 1, Betazed",glc,3,gram_39.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 39/Lofar 3_a.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 3_a.glc,271,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 3_a.png,166829,,
main,Instructor Week 3 Grams,39,"FR Stargazer, Category 1, Betazed",glc,4,gram_39.dita,Lofar 4,Instructor Week 3 Grams Files/Gram 39/Lofar 4_a.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 4_a.glc,300,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Lofar 4_a.png,166975,,
main,Instructor Week 3 Grams,39,"FR Stargazer, Category 1, Betazed",analysis,1,gram_39.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 39/Analysis Sheet.docx,1000,,
main,Instructor Week 3 Grams,40,"FR Defiant-class, Category 2, Endor",glc,1,gram_40.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 40/Lofar 1 Loop 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 1 Loop 1.glc,300,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 1 Loop 1.png,166975,,
main,Instructor Week 3 Grams,40,"FR Defiant-class, Category 2, Endor",glc,2,gram_40.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 40/Lofar 2 Loop 1.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 2 Loop 1.glc,300,100,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 2 Loop 1.png,166985,,
main,Instructor Week 3 Grams,40,"FR Defiant-class, Category 2, Endor",glc,3,gram_40.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 40/Lofar 3 I.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 3 I.glc,240,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 3 I.wav,844,,
main,Instructor Week 3 Grams,40,"FR Defiant-class, Category 2, Endor",glc,4,gram_40.dita,Lofar 4,Instructor Week 3 Grams Files/Gram 40/Lofar 4 Loop 2.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 4 Loop 2.glc,271,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Lofar 4 Loop 2.wav,844,,
main,Instructor Week 3 Grams,40,"FR Defiant-class, Category 2, Endor",analysis,1,gram_40.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 40/Analysis.png,41011,,
main,Instructor Week 3 Grams,41,"FR Tantive IV, Category 3, Betazed",glc,1,gram_41.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 41/Lofar 1_a.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Lofar 1_a.glc,300,800,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Lofar 1_a.png,166985,,
main,Instructor Week 3 Grams,41,"FR Tantive IV, Category 3, Betazed",glc,2,gram_41.dita,Lofar 2,Instructor Week 3 Grams Files/Gram 41/Lofar 2 ABC.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Lofar 2 ABC.glc,271,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Lofar 2 ABC.png,166975,,
main,Instructor Week 3 Grams,41,"FR Tantive IV, Category 3, Betazed",glc,3,gram_41.dita,Lofar 3,Instructor Week 3 Grams Files/Gram 41/Lofar 3 ABC.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Lofar 3 ABC.glc,240,400,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Lofar 3 ABC.png,166985,,
main,Instructor Week 3 Grams,41,"FR Tantive IV, Category 3, Betazed",analysis,1,gram_41.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 41/Analysis Sheet.docx,1002,,
main,Instructor Week 3 Grams,42,"FR TIE Bomber, Category 3, Mustafar",glc,1,gram_42.dita,Lofar 1,Instructor Week 3 Grams Files/Gram 42/Lofar 1 Loop 2.glc,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 42/Lofar 1 Loop 2.glc,180,200,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 42/Lofar 1 Loop 2.png,166985,,
main,Instructor Week 3 Grams,42,"FR TIE Bomber, Category 3, Mustafar",analysis,1,gram_42.dita,,,,,,Instructor Week 3 Grams/Instructor Week 3 Grams Files/Gram 42/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,1,"FR A-wing, Category 3, Hoth",glc,1,gram_1.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 1/Lofar 1_b.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 1/Lofar 1_b.glc,180,200,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 1/Lofar 1_b.wav,844,,
main,Instructor Week 4 Grams_Updated,1,"FR A-wing, Category 3, Hoth",analysis,1,gram_1.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 1/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,2,"FR Imperial-class, Category 3, Romulus",glc,1,gram_2.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 2/Lofar 1 Loop 2.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 2/Lofar 1 Loop 2.glc,180,400,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 2/Lofar 1 Loop 2.png,166985,,
main,Instructor Week 4 Grams_Updated,2,"FR Imperial-class, Category 3, Romulus",glc,2,gram_2.dita,Lofar 2,Instructor Week 4 Grams_Updated Files/Gram 2/Lofar 2_a.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 2/Lofar 2_a.glc,180,400,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 2/Lofar 2_a.png,166959,,
main,Instructor Week 4 Grams_Updated,2,"FR Imperial-class, Category 3, Romulus",analysis,1,gram_2.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 2/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,3,"FR Reliant, Category 1, Coruscant",glc,1,gram_3.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 3/Lofar 1_b.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 3/Lofar 1_b.glc,271,100,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 3/Lofar 1_b.wav,844,,
main,Instructor Week 4 Grams_Updated,3,"FR Reliant, Category 1, Coruscant",analysis,1,gram_3.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 3/Analysis Sheet.docx,996,,
main,Instructor Week 4 Grams_Updated,4,"FR Y-wing, Category 4, Caprica",glc,1,gram_4.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 4/Lofar 1.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 4/Lofar 1.glc,300,100,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 4/Lofar 1.png,166985,,
main,Instructor Week 4 Grams_Updated,4,"FR Y-wing, Category 4, Caprica",glc,2,gram_4.dita,Lofar 2,Instructor Week 4 Grams_Updated Files/Gram 4/Lofar 2.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 4/Lofar 2.glc,180,200,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 4/Lofar 2.png,166959,,
main,Instructor Week 4 Grams_Updated,4,"FR Y-wing, Category 4, Caprica",analysis,1,gram_4.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 4/Analysis Sheet.docx,995,,
main,Instructor Week 4 Grams_Updated,5,"FR Excelsior, Category 2, Risa",glc,1,gram_5.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 5/Lofar 1 Loop 2.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 5/Lofar 1 Loop 2.glc,300,400,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 5/Lofar 1 Loop 2.wav,844,,
main,Instructor Week 4 Grams_Updated,5,"FR Excelsior, Category 2, Risa",analysis,1,gram_5.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 5/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,6,"FR Venator-class, Category 2, Caprica",glc,1,gram_6.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 6/Lofar 1.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 6/Lofar 1.glc,300,400,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 6/Lofar 1.png,166985,,
main,Instructor Week 4 Grams_Updated,6,"FR Venator-class, Category 2, Caprica",analysis,1,gram_6.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 6/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,7,"FR Galaxy-class, Category 1, Kobol",glc,1,gram_7.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 7/Lofar 1_b.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 7/Lofar 1_b.glc,271,800,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 7/Lofar 1_b.png,166959,,
main,Instructor Week 4 Grams_Updated,7,"FR Galaxy-class, Category 1, Kobol",analysis,1,gram_7.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 7/Analysis Sheet.docx,1000,,
main,Instructor Week 4 Grams_Updated,8,"FR Tantive IV, Category 2, Romulus",glc,1,gram_8.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 8/Lofar 1_a.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 8/Lofar 1_a.glc,360,400,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 8/Lofar 1_a.png,166985,,
main,Instructor Week 4 Grams_Updated,8,"FR Tantive IV, Category 2, Romulus",analysis,1,gram_8.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 8/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,10,"FR Discovery, Category 3, Naboo",glc,1,gram_10.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 10/Lofar 1 I.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 10/Lofar 1 I.glc,271,100,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 10/Lofar 1 I.png,166959,,
main,Instructor Week 4 Grams_Updated,10,"FR Discovery, Category 3, Naboo",glc,2,gram_10.dita,Lofar 2,Instructor Week 4 Grams_Updated Files/Gram 10/Lofar 2_b.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 10/Lofar 2_b.glc,180,200,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 10/Lofar 2_b.png,166829,,
main,Instructor Week 4 Grams_Updated,10,"FR Discovery, Category 3, Naboo",analysis,1,gram_10.dita,,,,,,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 10/Analysis.png,41011,,
main,Instructor Week 4 Grams_Updated,11,"FR Constitution-class, Category 2, Dank",glc,1,gram_11.dita,Lofar 1,Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 1.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 1.glc,300,800,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 1.png,166985,,
main,Instructor Week 4 Grams_Updated,11,"FR Constitution-class, Category 2, Dank",glc,2,gram_11.dita,Lofar 2,Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 2.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 2.glc,360,100,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 2.png,166959,,
main,Instructor Week 4 Grams_Updated,11,"FR Constitution-class, Category 2, Dank",glc,3,gram_11.dita,Lofar 3,Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 3 ABC.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 3 ABC.glc,300,100,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 3 ABC.png,166985,,
main,Instructor Week 4 Grams_Updated,11,"FR Constitution-class, Category 2, Dank",glc,4,gram_11.dita,Lofar 4,Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 4 Loop 1.glc,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 4 Loop 1.glc,240,200,Instructor Week 4 Grams_Updated/Instructor Week 4 Grams_Updated Files/Gram 11/Lofar 4 Loop 1.png,166829,,
